Participant_ID,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,bestgrade2,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,div3filler,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,instructbig5,instructintrinsic,instructmli,instructnfc,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mcmost1,mcmost2,mcmost3,mcmost4,mcmost5,mcsome1,mcsome2,mcsome3,mcsome4,mcsome5,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,worstgrade2,worstgrade3,worstgrade4,worstgrade5,year,Station,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,SRTFCorrect,NumberofDays,Pool1,Pool2a,Pool2b,Pool2c,Pool2d,Pool2e,Pool3,Pool4,Pool5a,Pool5b,Pool6,Pool7a,Pool7b,Pool7c,Pool7d,Pool7e,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool16c,Pool17,Pool18,Pool19a,Pool19b,Pool20,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bestgrade_order,bigfive_order,compcode_order,consent_order,debrief_order,demographics_order,elmques_order,elmstrong_order,elmweak_order,filler1_order,filler2_order,galinskyvignette_order,highpower_order,inlab_order,intrinsic_order,lowpower_order,mcfiller_order,mcmost_order,mcsome_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempagenf_order,tempagenm_order,tempcomf_order,tempcomm_order,tempestimate_order,tempfollowup_order,welcome_order,worstgrade_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,MonthLab,DayLab,YearLab,DaysSinceMonthLab,DaysSinceAugLab,MonthStart,DayStart,YearStart,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,MostEndorse,SomeEndorse,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
56,18,363,390.0,366,369,372,375,378,381,384.0,387.0,,,,,3.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,5.0,3.0,3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51,5.0,5.0,6.0,6.0,6.0,6,1,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,1,1.0,10,Kinesiology,0.0,2.0,1.0,0.0,1.0,,,,,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,10,3.0,3.0,1.0,1.0,4.0,1.0,10,2.0,3.0,3.0,3.0,4.0,4.0,72,4.0,3.0,6.0,6.0,4.0,1.0,10,B,8.0,2.0,5.0,1,4,73.0,SR-II,20.0,7,A,Monday,5,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,71.99999734,11.0,29.0,19.0,20.0,23.0,24.0,21.0,22.0,,28.0,,,36.0,35.0,26.0,25.0,,7.0,8.0,9.0,,2.0,33.0,6.0,4.0,,3.0,5.0,31.0,27.0,37.0,32.0,30.0,0.0,34.0,15.0,12.0,14.0,13.0,,16.0,,,18.0,17.0,1.0,10.0,10.0,22.0,14.0,61.0,83.0,10.0,22.0,14,61.0,83.0,9,15,14,31,46,0.43529411799999995,0.43529411799999995,Pass,5.5,6.0,2.5,4.5,4.0,3.0,5.5,3.666666667,3.0,3.0,3.0,3.0,LowPower,,2.0,NoCredentials,Female,WorstGrade,1.0,1.0,0.0,1.0,1.0,4.0,+,AgenticMale,Agentic,MaleTarget,5.6,0.484126984,1.0,0.0
58,19,357357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,3.0,1.0,6.0,2.0,5.0,6.0,7.0,3.0,6.0,1.0,"3,9,6",5.0,4.0,4.0,5.0,4.0,2,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3,2.0,20,Biomedical Sciences,1.0,2.0,1.0,0.0,1.0,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,2.0,13,3.0,4.0,1.0,1.0,3.0,1.0,3,5.0,3.0,2.0,4.0,4.0,2.0,77,6.0,3.0,6.0,4.0,3.0,1.0,2,B,8.0,3.0,6.0,2,6,73.0,II-SR,20.0,6,B,Friday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,240.000002,2.0,32.0,3.0,8.0,5.0,7.0,4.0,6.0,,31.0,,,36.0,35.0,21.0,,20.0,14.0,15.0,16.0,,22.0,29.0,13.0,18.0,,17.0,19.0,27.0,34.0,37.0,33.0,28.0,0.0,30.0,26.0,23.0,25.0,24.0,10.0,,,,12.0,11.0,1.0,9.0,10.0,22.0,14.0,61.0,83.0,10.0,22.0,14,61.0,83.0,9,15,14,31,46,0.43529411799999995,0.43529411799999995,Pass,6.0,5.5,2.5,7.0,2.0,2.933333333,6.0,4.166666667,3.0,4.0,3.0,2.0,LowPower,,3.0,NoCredentials,Female,WorstGrade,1.0,0.0,0.0,1.0,1.0,3.0,+,AgenticFemale,Agentic,FemaleTarget,4.4,0.9841269840000001,-1.0,0.0
63,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,1.0,6.0,5.0,7.0,5.0,7.0,3.0,5.0,1.0,3 6 9,8.0,8.0,8.0,7.0,7.0,6,1,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,1,1.0,4,psychology,0.0,3.0,1.0,0.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0,5,4.0,4.0,1.0,1.0,3.0,2.0,4,5.0,5.0,3.0,4.0,4.0,3.0,75,6.0,3.0,7.0,7.0,5.0,1.0,1,C,10.0,1.0,7.0,1,3,73.0,SR-II,10.0,7,B,Monday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,105.00000190000002,14.0,31.0,19.0,21.0,20.0,24.0,22.0,23.0,,34.0,,,36.0,35.0,26.0,25.0,,11.0,12.0,13.0,10.0,15.0,33.0,,4.0,,3.0,5.0,28.0,29.0,37.0,30.0,32.0,0.0,27.0,9.0,6.0,8.0,7.0,16.0,,,,18.0,17.0,1.0,2.0,10.0,22.0,14.0,61.0,83.0,10.0,22.0,14,61.0,83.0,9,15,14,31,46,0.43529411799999995,0.43529411799999995,Pass,7.0,5.5,4.5,7.0,4.0,3.066666667,5.0,4.166666667,4.0,4.0,5.0,2.5,HighPower,,5.0,NoCredentials,Female,WorstGrade,1.0,1.0,0.0,0.0,1.0,3.0,+,AgenticFemale,Agentic,FemaleTarget,7.6,0.9841269840000001,1.0,0.0
65,18,357,327.0,351,348,345,342,339,336,333.0,330.0,,,,,6.0,3.0,6.0,2.0,4.0,2.0,6.0,3.0,6.0,4.0,3 9 6,9.0,5.0,7.0,8.0,4.0,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1,2.0,15,Communications,0.0,2.0,1.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,25,4.0,4.0,1.0,1.0,2.0,1.0,4,2.0,5.0,1.0,4.0,3.0,2.0,75,3.0,4.0,7.0,7.0,5.0,1.0,3,B,7.0,1.0,3.0,1,6,74.0,II-SR,10.0,7,C,Monday,5,,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,176.0000053,5.0,31.0,9.0,10.0,13.0,14.0,12.0,11.0,,29.0,,,36.0,35.0,4.0,3.0,,23.0,24.0,25.0,,26.0,34.0,22.0,7.0,,6.0,8.0,27.0,33.0,37.0,32.0,28.0,0.0,30.0,21.0,18.0,20.0,19.0,,,15.0,,17.0,16.0,1.0,2.0,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,4.0,5.5,6.0,5.5,2.0,2.066666667,6.0,2.833333333,4.0,4.0,5.0,2.0,LowPower,,1.0,NoCredentials,Female,WorstGrade,1.0,0.0,0.0,1.0,1.0,3.0,+,CommunalFemale,Communal,FemaleTarget,6.6,-0.34920634899999997,1.0,0.0
68,20,357,330.0,354,351,348,345,342,339,336.0,333.0,A,9.0,2.0,1.0,5.0,2.0,6.0,6.0,5.0,6.0,2.0,3.0,3.0,3.0,396,8.0,7.0,8.0,8.0,7.0,6,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,30,2.0,50,biology,0.0,-1.0,2.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,40,5.0,5.0,1.0,1.0,4.0,2.0,40,5.0,5.0,2.0,4.0,4.0,1.0,72,6.0,4.0,7.0,7.0,4.0,2.0,50,,,,,3,1,74.0,SR-II,20.0,6,A,Monday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,202.9999965,25.0,30.0,17.0,18.0,22.0,20.0,19.0,21.0,26.0,27.0,,,36.0,35.0,24.0,23.0,,6.0,7.0,8.0,,16.0,29.0,5.0,3.0,,2.0,4.0,31.0,32.0,37.0,34.0,33.0,0.0,28.0,15.0,12.0,14.0,13.0,,9.0,,,11.0,10.0,1.0,,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,5.0,5.5,3.5,4.0,5.5,2.266666667,6.0,3.0,5.0,5.0,5.0,1.75,LowPower,,0.0,NoCredentials,Female,BestGrade,0.0,0.0,0.0,0.0,0.0,0.0,-,AgenticMale,Agentic,MaleTarget,7.6,-0.182539683,1.0,1.0
7,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,7.0,4.0,7.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,"3,9,6",8.0,6.0,7.0,5.0,7.0,6,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,5,2.0,20,Finance,0.0,3.0,1.0,0.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,6,4.0,4.0,1.0,1.0,3.0,2.0,30,1.0,6.0,3.0,5.0,3.0,1.0,70,1.0,2.0,6.0,6.0,5.0,2.0,15,B,9.0,1.0,2.0,1,6,73.0,SR-II,10.0,6,A,Friday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,86.00000250000001,3.0,30.0,21.0,24.0,25.0,26.0,22.0,23.0,,31.0,,,36.0,35.0,5.0,4.0,,11.0,12.0,13.0,10.0,20.0,33.0,,15.0,,14.0,16.0,32.0,29.0,37.0,34.0,28.0,0.0,27.0,9.0,6.0,8.0,7.0,17.0,,,,19.0,18.0,1.0,2.0,10.0,20.0,14.0,61.0,81.0,10.0,20.0,14,61.0,81.0,9,15,14,31,46,0.41176470600000004,0.41176470600000004,Pass,4.0,5.5,5.0,4.5,2.5,2.333333333,6.0,2.5,4.0,4.0,6.0,2.0,HighPower,,1.0,NoCredentials,Female,WorstGrade,1.0,0.0,1.0,0.0,0.0,2.0,-,AgenticFemale,Agentic,FemaleTarget,6.6,-0.682539683,1.0,0.0
70,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,5.0,1.0,7.0,4.0,5.0,3.0,7.0,1.0,5.0,2.0,"3, 9, 6",6.0,1.0,4.0,6.0,4.0,6,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,2,1.0,8,Business,1.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,7,4.0,5.0,1.0,1.0,5.0,1.0,15,3.0,5.0,2.0,4.0,4.0,3.0,72,5.0,4.0,7.0,7.0,6.0,2.0,15,A,10.0,1.0,2.0,1,1,74.0,II-SR,20.0,6,B,Monday,5,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,122.9999992,16.0,27.0,18.0,22.0,23.0,21.0,20.0,19.0,,31.0,,,36.0,35.0,12.0,,11.0,8.0,9.0,10.0,,6.0,29.0,7.0,14.0,13.0,,15.0,30.0,33.0,37.0,34.0,32.0,0.0,28.0,5.0,2.0,4.0,3.0,24.0,,,,26.0,25.0,1.0,17.0,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,5.5,7.0,5.0,7.0,3.5,2.4,5.5,2.5,4.0,5.0,5.0,2.25,LowPower,5.0,,Credentials,Female,WorstGrade,1.0,1.0,1.0,1.0,0.0,4.0,+,AgenticFemale,Agentic,FemaleTarget,4.2,-0.682539683,-1.0,0.0
71,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,"3,9,6",3.0,3.0,4.0,4.0,4.0,6,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,6,1.0,2,business,1.0,-1.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2,3.0,4.0,1.0,1.0,4.0,1.0,5,3.0,6.0,2.0,4.0,4.0,2.0,74,6.0,4.0,7.0,6.0,4.0,1.0,3,90,7.0,1.0,3.0,1,4,74.0,SR-II,10.0,5,C,Friday,5,,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,152.9999974,2.0,34.0,7.0,12.0,8.0,11.0,10.0,9.0,,30.0,,,36.0,35.0,15.0,,14.0,17.0,18.0,19.0,16.0,6.0,27.0,,4.0,,3.0,5.0,29.0,31.0,37.0,33.0,32.0,0.0,28.0,26.0,23.0,25.0,24.0,,,20.0,,22.0,21.0,1.0,13.0,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,4.5,4.0,5.0,4.0,3.0,2.6,6.0,3.0,3.0,4.0,6.0,2.0,HighPower,,1.0,NoCredentials,Male,WorstGrade,1.0,1.0,1.0,1.0,1.0,5.0,+,CommunalFemale,Communal,FemaleTarget,3.6,-0.182539683,-1.0,0.0
75,19,357,330.0,354,351,348,345,342,339,336.0,333.0,B+,5.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,3.0,7.0,2.0,6.0,3.0,"3,9,6",7.0,5.0,5.0,6.0,5.0,6,1,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,5,1.0,3,psychology,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,14,3.0,4.0,1.0,1.0,4.0,1.0,7,5.0,3.0,4.0,3.0,3.0,5.0,75,5.0,3.0,7.0,7.0,4.0,2.0,16,,,,,1,1,74.0,SR-II,10.0,7,B,Monday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,95.99999918,26.0,31.0,20.0,25.0,21.0,22.0,24.0,23.0,9.0,28.0,,,36.0,35.0,11.0,,10.0,16.0,17.0,18.0,15.0,19.0,27.0,,13.0,12.0,,14.0,29.0,30.0,37.0,32.0,34.0,0.0,33.0,8.0,5.0,7.0,6.0,,2.0,,,4.0,3.0,1.0,,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,5.5,6.0,5.0,5.0,3.5,3.066666667,5.0,3.333333333,3.0,4.0,3.0,3.75,HighPower,5.0,,Credentials,Female,BestGrade,1.0,1.0,0.0,1.0,0.0,3.0,+,AgenticMale,Agentic,MaleTarget,5.6,0.150793651,-1.0,0.0
76,18,357,230.0,354,351,348,345,342,339,336.0,332.0,100,7.0,3.0,1.0,5.0,2.0,6.0,1.0,7.0,6.0,6.0,1.0,6.0,2.0,"3, 9, 0,9, 6, 3, 3 , 9",4.0,3.0,3.0,3.0,3.0,2,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,19,2.0,14,Business,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,15,4.0,4.0,1.0,1.0,3.0,2.0,17,4.0,5.0,3.0,3.0,3.0,3.0,70,6.0,2.0,6.0,6.0,5.0,1.0,3,,,,,1,4,74.0,SR-II,20.0,7,B,Friday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,60.0000046,12.0,31.0,17.0,21.0,22.0,19.0,20.0,18.0,13.0,29.0,,,36.0,35.0,15.0,,14.0,24.0,25.0,26.0,,16.0,32.0,23.0,3.0,2.0,,4.0,34.0,28.0,37.0,30.0,33.0,0.0,27.0,8.0,5.0,7.0,6.0,,9.0,,,11.0,10.0,1.0,,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,6.5,6.5,3.5,6.0,1.5,2.4,5.5,3.333333333,4.0,4.0,5.0,3.0,LowPower,5.0,,Credentials,Female,BestGrade,0.0,0.0,0.0,0.0,1.0,1.0,-,AgenticMale,Agentic,MaleTarget,3.2,0.150793651,-1.0,0.0
77,20,3,630.0,6,36,360,60,30,603,306.0,63.0,A,5.0,5.0,2.0,3.0,2.0,6.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,"3,9,6,9,6,3,9",5.0,4.0,4.0,6.0,5.0,4,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,1,2.0,2,International Studies,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5,4.0,4.0,1.0,1.0,4.0,2.0,2,3.0,5.0,5.0,3.0,3.0,5.0,73,4.0,4.0,6.0,4.0,2.0,2.0,20,,,,,2,1,74.0,II-SR,10.0,7,C,Monday,4,,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,137.9999983,23.0,32.0,8.0,12.0,10.0,9.0,13.0,11.0,7.0,31.0,,,36.0,35.0,6.0,5.0,,19.0,20.0,21.0,18.0,22.0,30.0,,3.0,2.0,,4.0,33.0,27.0,37.0,28.0,34.0,0.0,29.0,17.0,14.0,16.0,15.0,,,24.0,,26.0,25.0,1.0,,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,4.5,5.5,4.0,4.5,2.0,2.6,4.0,2.666666667,4.0,4.0,5.0,4.0,HighPower,5.0,,Credentials,Female,BestGrade,1.0,0.0,0.0,0.0,0.0,1.0,-,CommunalFemale,Communal,FemaleTarget,4.8,-0.515873016,1.0,0.0
78,20,1,,2,3,,,,,,,,,,,5.0,5.0,4.0,3.0,6.0,6.0,6.0,5.0,6.0,2.0,"3,3,3,9,9,9",4.0,4.0,7.0,4.0,3.0,4,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,5,1.0,4,School Health,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,1.0,3,2.0,3.0,1.0,1.0,4.0,2.0,5,1.0,5.0,3.0,2.0,3.0,3.0,good,6.0,2.0,4.0,4.0,4.0,2.0,2,D,5.0,1.0,10.0,2,4,74.0,II-SR,20.0,7,C,Sunday,5,,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,20.99999548,25.0,27.0,9.0,12.0,14.0,11.0,10.0,13.0,,28.0,,,36.0,35.0,4.0,,3.0,19.0,20.0,21.0,,26.0,31.0,18.0,23.0,22.0,,24.0,29.0,33.0,37.0,32.0,34.0,0.0,30.0,8.0,5.0,7.0,6.0,,,,15.0,17.0,16.0,1.0,2.0,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,6.0,3.5,3.5,4.5,2.5,2.266666667,4.0,2.5,2.0,3.0,5.0,3.25,LowPower,4.0,,Credentials,Female,WorstGrade,0.0,1.0,1.0,0.0,0.0,2.0,-,CommunalMale,Communal,MaleTarget,4.4,-0.682539683,-1.0,0.0
8,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,5.0,2.0,5.0,4.0,5.0,6.0,6.0,2.0,5.0,5.0,3 9 6 0 6 3 3 9,7.0,5.0,6.0,7.0,6.0,4,1,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,6,2.0,7,Biomedical Sciences,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,6,3.0,3.0,1.0,1.0,4.0,2.0,7,5.0,5.0,3.0,3.0,3.0,3.0,room temperature,5.0,2.0,6.0,4.0,3.0,2.0,8,B,8.0,2.0,8.0,1,6,73.0,SR-II,20.0,6,A,Friday,4,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,64.99999885,26.0,32.0,20.0,23.0,25.0,22.0,24.0,21.0,,31.0,,,36.0,35.0,7.0,,6.0,3.0,4.0,5.0,,11.0,30.0,2.0,9.0,8.0,,10.0,29.0,34.0,37.0,27.0,33.0,0.0,28.0,19.0,16.0,18.0,17.0,,12.0,,,14.0,13.0,1.0,15.0,10.0,20.0,14.0,61.0,81.0,10.0,20.0,14,61.0,81.0,9,15,14,31,46,0.41176470600000004,0.41176470600000004,Pass,4.0,5.5,3.5,6.0,3.5,2.866666667,4.5,3.166666667,3.0,3.0,5.0,3.0,LowPower,5.0,,Credentials,Female,WorstGrade,0.0,0.0,0.0,0.0,0.0,0.0,-,AgenticMale,Agentic,MaleTarget,6.2,-0.015873016,-1.0,0.0
80,20,357,300.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,2.0,6.0,1.0,7.0,4.0,6.0,2.0,5.0,1.0,39696339,5.0,4.0,3.0,5.0,5.0,6,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5,1.0,5,molecular and cell biology,0.0,1.0,2.0,0.0,3.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,9,4.0,4.0,1.0,1.0,4.0,1.0,6,3.0,6.0,2.0,4.0,4.0,4.0,,7.0,2.0,6.0,6.0,5.0,2.0,9,B,4.0,6.0,10.0,3,4,74.0,SR-II,20.0,7,A,Monday,3,Yes,85,1,1,0,0,0,0,7.0,0.5,0.0,,0,1,1,0,0,0,0,1.0,1.0,2.0,84.0,2842,19898.0,1000.0,1,0,0,1,1,1,0.1,,Plastic,80.00000613,2.0,29.0,15.0,16.0,19.0,18.0,17.0,20.0,,31.0,,,36.0,35.0,8.0,,7.0,4.0,5.0,6.0,3.0,9.0,28.0,,22.0,,21.0,23.0,27.0,34.0,37.0,33.0,32.0,0.0,30.0,14.0,11.0,13.0,12.0,,,,24.0,26.0,25.0,1.0,10.0,10.0,23.0,14.0,61.0,84.0,10.0,23.0,14,61.0,84.0,9,15,14,31,46,0.44705882399999997,0.44705882399999997,Pass,7.0,6.0,5.0,6.0,2.0,2.8,6.0,2.5,4.0,4.0,6.0,2.5,HighPower,,1.0,NoCredentials,Female,WorstGrade,0.0,1.0,0.0,1.0,0.0,2.0,-,CommunalMale,Communal,MaleTarget,4.4,-0.682539683,-1.0,0.0
